budget_encoded,company_size_encoded,deadline_encoded,service_website,service_ecommerce,service_mobile_app,service_branding,service_seo,contact_email,contact_whatsapp,contact_phone,contact_social_media,hour_of_day,day_of_week,month_of_year,is_business_hours,message_length,avg_word_length,sentence_count,exclamation_count,question_count,has_budget_mentioned,has_deadline_mentioned,has_phone_mentioned,has_company_mentioned,professionalism_score,sentiment_score,converted
1,2,1,False,False,False,True,False,False,False,False,True,19,6,11,0,21,5.190476190476191,2,0,1,0,0,0,0,0.21,0.648,0
2,3,1,False,False,False,False,True,True,False,False,False,19,1,4,0,15,4.333333333333333,2,0,1,0,0,0,0,0.15,0.71075,0
3,0,2,False,False,False,True,False,False,False,True,False,19,4,10,0,31,4.903225806451613,3,0,1,0,0,0,0,0.33225806451612905,0.5,1
3,3,2,True,False,False,False,False,False,False,False,True,19,4,3,0,19,5.2105263157894735,3,0,1,0,0,0,0,0.24263157894736842,0.7202,1
1,1,2,False,False,False,True,False,True,False,False,False,19,0,11,0,36,5.5,3,0,0,1,0,0,0,0.3555555555555555,0.71075,1
3,2,2,False,False,False,False,True,False,False,True,False,19,5,5,0,35,4.714285714285714,3,0,1,0,0,0,0,0.35714285714285715,0.5,1
0,1,0,False,False,False,True,False,False,False,False,True,19,4,1,0,9,4.666666666666667,2,0,1,0,0,0,0,0.09,0.648,0
3,2,1,False,True,False,False,False,False,True,False,False,19,1,5,0,12,4.75,2,0,1,0,0,0,0,0.12,0.5,1
0,0,0,True,False,False,False,False,True,False,False,False,19,6,8,0,6,3.8333333333333335,2,0,0,0,0,0,0,0.06,0.5,1
1,0,1,True,False,False,False,False,False,False,False,True,19,0,1,0,8,5.75,2,0,0,0,0,0,0,0.08,0.5,0
1,2,0,False,False,True,False,False,False,True,False,False,19,4,3,0,9,4.444444444444445,1,0,0,0,0,0,0,0.2011111111111111,0.5,1
2,1,2,True,False,False,False,False,False,True,False,False,19,0,4,0,13,4.846153846153846,2,0,1,0,0,0,0,0.13,0.5,0
1,0,1,False,False,False,True,False,False,False,False,True,19,1,4,0,12,4.583333333333333,2,0,1,0,0,0,0,0.2033333333333333,0.74695,1
2,2,2,False,True,False,False,False,False,True,False,False,19,3,5,0,16,5.0,2,0,1,0,0,0,0,0.16,0.5,0
0,1,0,False,False,False,False,True,False,True,False,False,19,0,5,0,6,4.5,2,0,1,0,0,0,0,0.06,0.5,0
0,0,1,False,False,True,False,False,False,True,False,False,19,2,3,0,4,5.0,2,0,1,0,0,0,0,0.04,0.5,0
0,0,2,False,False,False,False,True,False,True,False,False,19,0,5,0,9,4.333333333333333,2,0,0,0,0,0,0,0.09,0.5,0
0,0,1,False,False,True,False,False,False,True,False,False,19,3,9,0,25,4.56,3,0,1,0,0,0,0,0.25,0.70095,0
0,0,0,False,False,False,False,True,False,True,False,False,19,0,6,0,17,4.882352941176471,2,0,1,0,0,0,0,0.17,0.5,0
0,1,1,False,True,False,False,False,False,True,False,False,19,4,1,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
2,2,0,False,True,False,False,False,False,True,False,False,19,3,10,0,36,4.5,2,0,1,0,0,0,0,0.3277777777777778,0.5,1
3,3,2,False,False,False,True,False,True,False,False,False,19,2,4,0,28,4.892857142857143,3,0,1,0,1,0,0,0.45857142857142863,0.6909,1
1,1,0,False,False,False,True,False,True,False,False,False,19,2,5,0,7,4.285714285714286,2,0,1,0,0,0,0,0.07,0.70095,1
1,0,2,False,False,True,False,False,False,True,False,False,19,2,6,0,48,5.145833333333333,4,0,1,1,1,0,0,0.3416666666666667,0.52155,0
1,2,1,False,False,False,False,True,False,False,False,True,19,2,6,0,23,5.304347826086956,3,0,1,0,0,0,0,0.23,0.70095,0
1,1,0,True,False,False,False,False,False,False,False,True,19,3,2,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
2,2,1,False,True,False,False,False,False,False,False,True,19,1,8,0,16,5.4375,3,1,1,0,0,0,0,0.16,0.8180000000000001,0
0,2,1,False,False,False,True,False,False,True,False,False,19,2,5,0,8,4.875,2,0,1,0,0,0,0,0.08,0.5,0
1,1,1,False,False,True,False,False,True,False,False,False,19,2,3,0,15,4.733333333333333,2,0,1,0,0,0,0,0.15,0.5,0
1,1,0,False,True,False,False,False,False,True,False,False,19,4,3,0,17,5.529411764705882,3,0,1,0,0,0,0,0.17,0.7383500000000001,1
1,2,2,False,False,True,False,False,True,False,False,False,19,4,1,0,15,4.866666666666666,2,0,1,0,0,0,0,0.21666666666666667,0.6909,0
3,1,1,False,True,False,False,False,True,False,False,False,19,1,4,0,33,6.181818181818182,3,0,0,0,0,0,0,0.3,0.9277500000000001,1
0,0,0,False,False,False,False,True,False,True,False,False,19,2,12,0,9,5.111111111111111,2,0,1,0,0,0,0,0.09,0.5,0
3,1,0,False,False,True,False,False,False,False,False,True,19,0,6,0,37,5.72972972972973,4,0,1,0,1,0,0,0.327027027027027,0.88915,0
1,2,2,False,False,False,True,False,True,False,False,False,19,6,8,0,33,5.03030303030303,3,0,0,0,1,0,0,0.3606060606060606,0.5,1
3,2,2,False,False,False,True,False,False,True,False,False,19,5,12,0,20,5.15,2,0,0,0,0,0,0,0.30000000000000004,0.5,1
0,1,1,False,False,True,False,False,True,False,False,False,19,6,5,0,20,4.85,2,0,0,0,0,0,0,0.2,0.8243,0
1,0,1,True,False,False,False,False,False,False,False,True,19,0,3,0,15,5.666666666666667,2,0,1,0,0,0,0,0.15,0.71075,0
2,0,1,False,False,False,False,True,False,True,False,False,19,5,11,0,20,5.0,2,0,1,0,0,0,0,0.2,0.70095,0
0,0,1,False,False,False,True,False,False,False,True,False,19,2,2,0,6,4.0,2,0,0,0,0,0,0,0.06,0.5386,0
2,0,0,True,False,False,False,False,True,False,False,False,19,4,10,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
1,1,1,False,False,False,True,False,True,False,False,False,19,2,8,0,19,4.684210526315789,2,0,0,0,0,0,0,0.09,0.7383500000000001,0
1,0,1,False,True,False,False,False,True,False,False,False,19,0,5,0,18,5.833333333333333,2,0,1,0,0,0,0,0.18,0.5,0
3,2,1,True,False,False,False,False,False,True,False,False,19,6,12,0,36,5.472222222222222,3,0,0,1,0,0,0,0.3277777777777778,0.60115,1
1,0,0,False,False,False,True,False,False,False,False,True,19,6,2,0,8,4.5,2,0,1,0,0,0,0,0.08,0.5,0
1,2,1,True,False,False,False,False,True,False,False,False,19,3,4,0,25,4.96,3,0,1,0,0,0,0,0.29,0.8062,0
0,1,0,False,False,False,False,True,False,False,True,False,19,1,5,0,10,4.8,2,0,1,0,0,0,0,0.1,0.6366,0
1,1,1,False,False,False,False,True,False,True,False,False,19,0,2,0,17,4.647058823529412,3,0,1,0,0,0,0,0.2288235294117647,0.8404,0
0,2,1,False,False,False,True,False,False,True,False,False,19,4,7,0,13,5.6923076923076925,2,0,0,0,0,0,0,0.13,0.61315,1
0,2,0,False,False,False,True,False,False,False,False,True,19,2,7,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
1,2,2,False,False,True,False,False,False,True,False,False,19,5,2,0,18,5.0,3,0,1,0,0,0,0,0.23555555555555555,0.7202,0
0,1,1,True,False,False,False,False,False,False,False,True,19,5,11,0,7,5.142857142857143,2,1,0,0,0,0,0,0.21285714285714286,0.75465,0
0,3,2,False,False,False,True,False,False,False,False,True,19,0,8,0,35,5.0,3,0,0,1,1,0,0,0.3857142857142857,0.19815,0
1,1,1,True,False,False,False,False,False,False,False,True,19,1,2,0,8,6.0,2,0,0,0,0,0,0,0.08,0.5,0
1,1,1,False,False,True,False,False,True,False,False,False,19,1,12,0,16,5.25,3,0,1,0,0,0,0,0.2225,0.70095,0
0,0,0,False,False,False,False,True,True,False,False,False,19,0,4,0,19,4.842105263157895,2,0,0,0,0,0,0,0.19,0.70095,0
0,1,0,False,True,False,False,False,False,False,False,True,19,2,1,0,19,4.105263157894737,3,0,1,0,0,0,0,0.24263157894736842,0.8062,0
0,1,1,False,True,False,False,False,False,False,False,True,19,3,1,0,7,5.285714285714286,2,0,0,0,0,0,0,0.3557142857142857,0.6591,0
0,1,1,False,False,False,False,True,True,False,False,False,19,3,1,0,14,4.5,2,0,1,0,0,0,0,0.14,0.5,0
2,3,1,False,False,False,True,False,False,False,False,True,19,6,1,0,16,5.375,2,0,1,0,0,0,0,0.16,0.51935,0
3,1,0,False,False,False,True,False,False,False,True,False,19,0,3,0,27,4.666666666666667,3,0,1,0,0,0,0,0.27,0.70095,1
2,2,2,False,False,False,True,False,False,False,True,False,19,6,10,0,26,6.461538461538462,3,0,0,0,0,0,0,0.29846153846153844,0.5,1
2,2,1,False,False,True,False,False,False,True,False,False,19,0,4,0,25,5.04,3,0,1,0,0,0,0,0.25,0.58895,1
1,1,0,False,False,True,False,False,True,False,False,False,19,2,4,0,15,5.0,2,0,1,0,0,0,0,0.15,0.5,0
2,3,1,False,False,False,False,True,True,False,False,False,19,2,5,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,1
3,2,1,False,False,True,False,False,False,True,False,False,19,5,6,0,42,5.0,4,0,1,1,0,0,0,0.37142857142857144,0.19815,0
1,1,2,False,False,False,False,True,False,False,True,False,19,2,1,0,15,4.4,2,0,1,0,0,0,0,0.15,0.44865,0
0,2,1,True,False,False,False,False,False,False,True,False,19,0,1,0,33,5.2727272727272725,3,0,0,1,0,0,0,0.3606060606060606,0.5,1
1,1,1,False,False,False,True,False,False,True,False,False,19,0,12,0,9,4.555555555555555,2,0,1,0,0,0,0,0.09,0.5,1
2,2,1,False,False,False,True,False,False,False,True,False,19,1,2,0,18,3.888888888888889,2,0,1,0,0,0,0,0.18,0.5,1
3,2,2,False,False,False,True,False,True,False,False,False,19,1,12,0,23,5.173913043478261,3,0,0,1,0,0,0,0.31695652173913047,0.74695,1
2,0,2,True,False,False,False,False,False,True,False,False,19,4,5,0,31,5.645161290322581,3,0,0,0,0,0,0,0.3,0.83525,1
1,1,1,True,False,False,False,False,False,True,False,False,19,6,11,0,12,4.916666666666667,2,0,1,0,0,0,0,0.12,0.648,0
0,0,1,False,False,False,False,True,False,True,False,False,19,0,1,0,8,4.0,2,0,1,0,0,0,0,0.08,0.5,0
1,1,2,False,False,False,True,False,False,True,False,False,19,4,10,0,16,5.0625,2,0,1,0,0,0,0,0.16,0.5,1
0,1,1,False,False,False,True,False,False,True,False,False,19,0,3,0,9,4.555555555555555,2,0,1,0,0,0,0,0.09,0.5,0
1,0,1,False,False,False,True,False,False,False,True,False,19,1,3,0,12,4.75,2,0,1,0,0,0,0,0.12,0.648,1
1,2,2,True,False,False,False,False,False,False,False,True,19,1,8,0,16,5.125,2,0,1,0,0,0,0,0.16,0.6591,1
0,1,1,False,True,False,False,False,False,False,False,True,19,2,11,0,11,5.454545454545454,2,0,1,0,0,0,0,0.11,0.5,0
0,2,0,False,False,True,False,False,False,True,False,False,19,6,2,0,17,5.0588235294117645,2,0,1,0,0,0,0,0.17,0.5,0
1,2,2,False,True,False,False,False,False,False,False,True,19,1,2,0,39,4.846153846153846,4,0,1,0,0,0,0,0.4025641025641026,0.6591,1
1,0,2,False,True,False,False,False,False,True,False,False,19,0,11,0,23,3.782608695652174,3,0,1,0,0,0,0,0.23,0.6366,0
2,2,1,False,False,False,True,False,False,True,False,False,19,4,11,0,15,4.8,2,0,1,0,0,0,0,0.15,0.5,0
3,1,2,False,False,False,False,True,True,False,False,False,19,5,8,0,29,5.931034482758621,3,0,0,1,0,0,0,0.32448275862068965,0.5,1
0,1,0,False,True,False,False,False,True,False,False,False,19,5,1,0,39,4.846153846153846,3,0,1,0,0,0,0,0.35128205128205126,0.5,0
0,2,2,False,False,False,True,False,False,False,False,True,19,3,7,0,38,5.473684210526316,3,0,0,1,0,0,0,0.3,0.81245,1
1,2,1,False,False,True,False,False,False,False,True,False,19,6,7,0,14,5.357142857142857,2,0,1,0,0,0,0,0.21142857142857144,0.74695,0
2,2,0,False,True,False,False,False,False,False,False,True,19,4,1,0,16,5.3125,2,0,1,0,0,0,0,0.16,0.6806,0
0,0,0,False,False,True,False,False,False,True,False,False,19,4,6,0,18,5.555555555555555,2,0,1,0,0,0,0,0.18,0.5,0
0,0,0,False,True,False,False,False,False,False,False,True,19,3,5,0,9,5.111111111111111,2,0,1,0,0,0,0,0.09,0.5,0
1,0,2,True,False,False,False,False,False,True,False,False,19,0,8,0,18,6.055555555555555,3,0,1,0,0,0,0,0.18,0.5,1
3,0,0,False,False,False,False,True,False,True,False,False,19,2,2,0,20,5.2,3,0,1,0,0,0,0,0.2,0.70095,0
0,1,0,True,False,False,False,False,False,False,False,True,19,6,12,0,8,5.875,2,0,0,0,0,0,0,0.20500000000000002,0.81245,0
1,0,1,False,False,False,True,False,False,False,False,True,19,4,8,0,14,4.428571428571429,2,0,1,0,0,0,0,0.14,0.5,0
0,0,2,False,False,True,False,False,False,False,False,True,19,4,5,0,8,6.125,2,0,0,0,0,0,0,0.08,0.70095,0
1,0,2,True,False,False,False,False,False,True,False,False,19,5,3,0,15,5.133333333333334,3,0,1,0,0,0,0,0.15,0.5,0
1,3,1,False,False,False,False,True,False,True,False,False,19,0,3,0,38,5.052631578947368,4,0,1,1,1,0,0,0.3789473684210526,0.19815,0
3,0,1,True,False,False,False,False,False,True,False,False,19,6,6,0,31,4.903225806451613,3,0,0,1,0,0,0,0.33225806451612905,0.74695,1
3,2,2,True,False,False,False,False,False,False,False,True,19,0,11,0,38,5.026315789473684,2,0,1,1,0,0,0,0.43157894736842106,0.30574999999999997,1
0,2,2,False,False,False,True,False,True,False,False,False,19,1,9,0,15,3.8666666666666667,2,0,1,0,0,0,0,0.15,0.44865,0
2,2,0,False,False,True,False,False,False,False,True,False,19,2,8,0,13,4.615384615384615,2,0,1,0,0,0,0,0.13,0.5,0
2,1,2,False,True,False,False,False,True,False,False,False,19,6,3,0,27,4.7407407407407405,3,0,1,0,0,0,0,0.30703703703703705,0.7787,1
1,1,1,False,True,False,False,False,False,True,False,False,19,6,5,0,24,4.25,3,0,1,0,0,0,0,0.24,0.7859499999999999,0
3,2,2,False,False,True,False,False,False,True,False,False,19,4,1,0,35,4.857142857142857,3,0,1,0,0,0,0,0.35714285714285715,0.5,1
1,2,1,False,False,True,False,False,True,False,False,False,19,4,12,0,22,4.7272727272727275,3,0,1,0,0,0,0,0.22,0.6806,0
0,0,0,False,False,False,False,True,False,True,False,False,19,6,2,0,9,4.444444444444445,1,0,0,0,0,0,0,0.2011111111111111,0.5,0
0,1,0,True,False,False,False,False,False,True,False,False,19,3,7,0,11,5.181818181818182,2,0,1,0,0,0,0,0.11,0.5,0
3,2,2,False,False,False,True,False,False,True,False,False,19,4,9,0,35,5.314285714285714,2,0,0,1,0,0,0,0.32857142857142857,0.71075,1
1,1,1,False,True,False,False,False,False,True,False,False,19,6,8,0,9,4.666666666666667,2,0,1,0,0,0,0,0.09,0.5,0
0,0,0,False,False,False,False,True,False,False,False,True,19,1,1,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
0,1,1,False,False,True,False,False,False,False,True,False,19,6,2,0,21,5.666666666666667,2,0,1,0,0,0,0,0.21,0.5,0
3,1,2,False,True,False,False,False,True,False,False,False,19,3,9,0,35,5.4,3,0,1,1,0,0,0,0.32857142857142857,0.5,1
3,2,2,False,False,False,False,True,True,False,False,False,19,1,2,0,39,5.6923076923076925,3,0,0,1,0,0,0,0.32564102564102565,0.76335,1
1,1,0,False,True,False,False,False,True,False,False,False,19,6,8,0,16,4.625,2,0,1,0,0,0,0,0.16,0.5,0
0,1,1,False,False,False,False,True,True,False,False,False,19,1,12,0,14,3.7142857142857144,2,0,0,0,0,0,0,0.14,0.5,0
0,0,0,True,False,False,False,False,False,True,False,False,19,5,11,0,7,5.285714285714286,2,0,0,0,0,0,0,0.21285714285714286,0.7294,0
1,2,2,False,False,True,False,False,True,False,False,False,19,6,1,0,32,5.71875,3,0,0,1,0,0,0,0.33125,0.60115,1
2,3,2,False,False,False,True,False,False,False,True,False,19,3,2,0,13,4.6923076923076925,2,0,1,0,0,0,0,0.13,0.5,1
1,0,1,False,False,False,True,False,True,False,False,False,19,3,4,0,6,4.166666666666667,2,0,1,0,0,0,0,0.06,0.5,0
1,0,1,False,False,False,True,False,True,False,False,False,19,1,6,0,18,4.611111111111111,2,0,0,0,0,0,0,0.18,0.7997000000000001,0
0,2,1,True,False,False,False,False,False,True,False,False,19,3,9,0,14,4.642857142857143,2,0,0,0,0,0,0,0.14,0.5,1
3,3,2,True,False,False,False,False,True,False,False,False,19,6,4,0,34,6.117647058823529,3,0,0,0,0,0,0,0.32941176470588235,0.5,1
0,1,1,False,False,False,False,True,False,True,False,False,19,1,4,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
3,2,1,False,False,False,True,False,False,True,False,False,19,3,2,0,35,4.914285714285715,3,0,1,0,0,0,0,0.35714285714285715,0.5,1
2,1,1,False,False,False,False,True,False,True,False,False,19,4,12,0,39,5.051282051282051,3,0,1,0,0,0,0,0.35128205128205126,0.5,0
1,2,1,True,False,False,False,False,True,False,False,False,19,1,11,0,16,4.8125,2,0,1,0,0,0,0,0.16,0.5,0
1,3,1,True,False,False,False,False,False,False,True,False,19,5,10,0,24,4.5,3,0,1,0,0,0,0,0.24,0.8753,0
1,0,0,False,False,False,False,True,False,True,False,False,19,2,8,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
3,2,1,False,False,True,False,False,True,False,False,False,19,4,5,0,35,4.485714285714286,2,0,0,0,1,0,0,0.3857142857142857,0.6909,1
0,0,0,False,False,False,True,False,False,True,False,False,19,3,5,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
2,1,2,False,False,False,False,True,False,False,False,True,19,6,9,0,18,5.833333333333333,3,0,1,0,0,0,0,0.18,0.70095,0
1,2,2,True,False,False,False,False,False,True,False,False,19,1,5,0,8,4.625,2,0,1,0,0,0,0,0.08,0.5,0
1,2,1,False,False,False,False,True,True,False,False,False,19,3,4,0,21,4.666666666666667,3,0,1,0,0,0,0,0.21,0.8825000000000001,0
2,0,0,False,False,False,False,True,False,True,False,False,19,1,1,0,15,6.0,2,0,0,0,0,0,0,0.15,0.6366,0
3,2,1,False,False,False,True,False,True,False,False,False,19,3,10,0,40,5.6,3,0,0,1,0,0,0,0.35,0.60115,1
1,1,1,False,False,True,False,False,True,False,False,False,19,6,1,0,4,6.25,1,0,0,0,0,0,0,0.04,0.5,0
1,0,1,True,False,False,False,False,False,False,False,True,19,6,2,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
3,2,1,False,True,False,False,False,False,True,False,False,19,3,4,0,12,4.75,2,0,1,0,0,0,0,0.12,0.5,0
0,0,0,False,False,True,False,False,False,True,False,False,19,2,4,0,16,4.875,2,0,1,0,0,0,0,0.16,0.5,0
2,2,2,False,True,False,False,False,False,True,False,False,19,0,11,0,7,4.142857142857143,2,0,1,0,0,0,0,0.07,0.5,0
2,1,2,False,False,False,False,True,False,True,False,False,19,2,12,0,18,4.888888888888889,2,0,1,0,0,0,0,0.18,0.61315,0
0,0,0,False,True,False,False,False,False,True,False,False,19,0,3,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,0
3,0,1,True,False,False,False,False,False,False,False,True,19,4,1,0,17,5.235294117647059,2,0,1,0,0,0,0,0.17,0.5,0
2,1,0,True,False,False,False,False,False,True,False,False,19,3,4,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
1,2,1,False,True,False,False,False,False,True,False,False,19,6,2,0,29,5.0344827586206895,3,0,0,1,0,0,0,0.32448275862068965,0.6591,0
0,0,1,False,False,True,False,False,True,False,False,False,19,3,3,0,9,4.888888888888889,2,0,1,0,0,0,0,0.09,0.5,0
2,2,1,False,False,True,False,False,False,True,False,False,19,0,8,0,21,5.238095238095238,2,0,1,0,0,0,0,0.21,0.648,0
0,2,1,False,False,True,False,False,True,False,False,False,19,0,12,0,12,5.0,2,0,1,0,0,0,0,0.12,0.70095,0
2,1,1,False,True,False,False,False,True,False,False,False,19,0,5,0,17,4.882352941176471,2,0,1,0,0,0,0,0.17,0.6366,0
2,1,1,False,False,True,False,False,True,False,False,False,19,2,12,0,38,5.5,3,0,0,1,0,0,0,0.3526315789473684,0.7627999999999999,0
0,1,0,False,False,False,True,False,False,True,False,False,19,5,1,0,9,4.777777777777778,2,0,1,0,0,0,0,0.09,0.74695,0
0,3,0,False,True,False,False,False,False,True,False,False,19,5,1,0,34,4.735294117647059,3,0,1,1,0,0,0,0.38823529411764707,0.19815,1
0,0,0,False,False,False,False,True,False,False,False,True,19,0,5,0,8,5.25,2,0,1,0,0,0,0,0.08,0.5,0
0,0,1,False,False,False,False,True,True,False,False,False,19,0,4,0,11,4.2727272727272725,2,0,1,0,0,0,0,0.11,0.5,0
1,1,1,False,True,False,False,False,True,False,False,False,19,2,9,0,4,6.75,1,0,0,0,0,0,0,0.29,0.6591,1
0,0,1,False,False,False,False,True,True,False,False,False,19,4,9,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,1
1,1,1,True,False,False,False,False,False,False,True,False,19,4,3,0,14,4.785714285714286,2,0,1,0,0,0,0,0.14,0.5,0
2,1,2,False,False,False,False,True,False,True,False,False,19,6,2,0,36,5.25,3,0,1,1,0,0,0,0.3,0.7202,0
0,0,0,True,False,False,False,False,False,True,False,False,19,1,1,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
0,0,1,False,False,False,False,True,False,True,False,False,19,4,1,0,11,4.818181818181818,2,0,1,0,0,0,0,0.11,0.5,0
3,1,0,False,False,False,False,True,False,True,False,False,19,0,12,0,23,4.956521739130435,3,0,1,0,0,0,0,0.23,0.5,0
2,2,0,False,False,False,False,True,False,True,False,False,19,2,2,0,46,4.8478260869565215,4,0,0,1,1,0,0,0.34347826086956523,0.19815,1
0,0,1,False,False,True,False,False,False,True,False,False,19,4,12,0,17,4.647058823529412,3,0,1,0,0,0,0,0.17,0.71075,0
1,0,2,False,False,True,False,False,True,False,False,False,19,2,4,0,20,5.6,3,0,1,0,0,0,0,0.2,0.5,0
1,0,0,False,True,False,False,False,False,False,False,True,19,1,7,0,3,6.666666666666667,1,0,0,0,0,0,0,0.3633333333333333,0.5,0
1,1,1,False,False,False,True,False,False,False,True,False,19,5,1,0,36,3.888888888888889,3,0,1,0,0,0,0,0.3,0.5386,0
0,1,0,False,False,True,False,False,True,False,False,False,19,2,5,0,4,5.0,1,0,0,0,0,0,0,0.04,0.5,0
0,1,2,True,False,False,False,False,False,True,False,False,19,4,7,0,8,4.25,2,0,1,0,0,0,0,0.08,0.5,1
0,2,0,False,False,False,True,False,False,False,False,True,19,2,5,0,6,5.5,2,0,1,0,0,0,0,0.06,0.6591,0
2,1,1,False,False,False,True,False,False,True,False,False,19,3,3,0,36,4.833333333333333,3,0,1,1,1,0,0,0.4111111111111111,0.2958,0
1,2,2,False,True,False,False,False,True,False,False,False,19,2,7,0,14,4.0,2,0,1,0,0,0,0,0.14,0.5,0
1,2,1,True,False,False,False,False,True,False,False,False,19,3,5,0,29,5.137931034482759,2,0,0,0,0,0,0,0.32448275862068965,0.5,0
1,0,1,False,False,True,False,False,False,True,False,False,19,2,9,0,9,4.777777777777778,2,0,1,0,0,0,0,0.09,0.5,0
0,2,2,False,False,False,True,False,False,True,False,False,19,3,4,0,15,4.733333333333333,3,0,1,0,0,0,0,0.15,0.70095,0
0,0,0,False,False,True,False,False,True,False,False,False,19,3,6,0,7,4.142857142857143,2,0,1,0,0,0,0,0.07,0.5,0
0,1,0,False,False,False,False,True,False,False,True,False,19,5,2,0,9,4.555555555555555,2,0,1,0,0,0,0,0.09,0.5,0
1,3,0,False,False,False,True,False,False,True,False,False,19,4,3,0,19,4.684210526315789,2,0,0,0,0,0,0,0.19,0.6366,0
2,2,1,True,False,False,False,False,False,False,True,False,19,2,5,0,22,4.954545454545454,2,0,0,0,0,0,0,0.26545454545454544,0.79635,1
0,0,1,False,False,False,False,True,True,False,False,False,19,6,11,0,4,5.75,2,0,0,0,0,0,0,0.04,0.5,0
0,0,0,False,True,False,False,False,False,False,False,True,19,3,2,0,13,5.538461538461538,2,0,1,0,0,0,0,0.13,0.7383500000000001,0
3,3,1,False,False,True,False,False,False,True,False,False,19,5,11,0,4,4.75,2,0,1,0,0,0,0,0.04,0.5,0
3,1,2,True,False,False,False,False,False,False,False,True,19,6,3,0,19,5.157894736842105,2,0,0,0,0,0,0,0.19,0.5,0
0,3,1,True,False,False,False,False,False,False,True,False,19,1,11,0,29,6.0344827586206895,3,0,0,0,0,0,0,0.32448275862068965,0.83525,1
3,2,2,False,False,False,False,True,True,False,False,False,19,4,10,0,13,5.076923076923077,2,0,1,0,0,0,0,0.13,0.5,1
3,2,1,True,False,False,False,False,False,True,False,False,19,6,12,0,28,5.285714285714286,3,0,1,0,0,0,0,0.3157142857142857,0.5,1
0,2,1,False,False,True,False,False,False,True,False,False,19,5,3,0,28,3.8214285714285716,3,0,0,0,0,0,0,0.28,0.5386,0
1,2,0,False,False,False,True,False,True,False,False,False,19,0,8,0,21,5.238095238095238,2,0,1,0,0,0,0,0.21,0.5,1
0,1,0,False,False,False,False,True,True,False,False,False,19,3,2,0,36,4.861111111111111,2,0,1,1,0,0,0,0.4111111111111111,0.2958,0
1,0,0,False,False,False,True,False,False,True,False,False,19,5,12,0,10,5.0,2,0,0,0,0,0,0,0.1,0.5,0
1,2,0,True,False,False,False,False,True,False,False,False,19,3,11,0,8,6.0,2,0,0,0,0,0,0,0.08,0.5,1
2,2,1,False,False,True,False,False,False,True,False,False,19,1,4,0,21,4.9523809523809526,2,0,1,0,0,0,0,0.21,0.5,0
0,0,0,False,True,False,False,False,False,False,True,False,19,1,6,0,12,5.25,2,0,1,0,0,0,0,0.12,0.5,0
2,0,1,False,False,False,False,True,False,True,False,False,19,1,6,0,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,0
2,1,2,False,False,False,False,True,False,True,False,False,19,4,11,0,19,4.2105263157894735,3,0,1,0,0,0,0,0.19,0.5,0
3,2,2,False,False,False,True,False,False,False,True,False,19,6,2,0,26,5.3076923076923075,4,0,1,1,0,0,0,0.26,0.74695,0
3,2,2,False,False,False,False,True,False,False,True,False,19,0,1,0,26,5.730769230769231,3,0,1,0,0,0,0,0.29846153846153844,0.5,1
0,1,1,False,False,False,True,False,False,False,False,True,19,4,11,0,16,5.125,2,0,1,0,0,0,0,0.16,0.5,0
3,3,2,False,False,False,True,False,False,True,False,False,19,5,11,0,38,5.026315789473684,3,0,0,0,0,0,0,0.3,0.74695,0
0,1,0,False,False,False,False,True,True,False,False,False,19,0,12,0,5,5.2,1,0,0,0,0,0,0,0.25,0.70095,0
1,0,1,False,False,False,False,True,False,False,False,True,19,1,6,0,8,5.375,2,0,1,0,0,0,0,0.08,0.5,0
1,0,0,True,False,False,False,False,True,False,False,False,19,0,2,0,6,5.5,2,0,1,0,0,0,0,0.06,0.5,0
1,3,2,True,False,False,False,False,False,True,False,False,19,3,12,0,27,5.962962962962963,4,0,1,1,1,0,0,0.3440740740740741,0.49575,1
2,3,2,False,False,False,False,True,False,False,True,False,19,3,12,0,33,5.363636363636363,4,0,1,1,1,0,0,0.3909090909090909,0.19815,1
2,2,1,False,True,False,False,False,False,False,False,True,19,1,10,0,42,5.0476190476190474,4,0,0,0,1,0,0,0.37142857142857144,0.5386,1
0,1,0,False,False,True,False,False,False,True,False,False,19,6,12,0,6,4.833333333333333,1,0,0,0,0,0,0,0.22666666666666666,0.5386,0
0,1,1,False,False,True,False,False,False,False,False,True,19,3,3,0,27,4.777777777777778,2,0,0,0,0,0,0,0.30703703703703705,0.61315,0
